generation,fitness,migration_step
2.0,258.40038779049394,6.0
3.0,258.40038779049394,6.0
4.0,258.40038779049394,6.0
5.0,258.40038779049394,6.0
6.0,258.40038779049394,6.0
7.0,258.40038779049394,6.0
8.0,258.40038779049394,6.0
9.0,258.40038779049394,6.0
10.0,258.40038779049394,6.0
11.0,258.40038779049394,6.0
12.0,258.40038779049394,6.0
13.0,258.40038779049394,6.0
14.0,258.40038779049394,6.0
15.0,258.40038779049394,6.0
16.0,258.40038779049394,6.0
17.0,258.40038779049394,6.0
18.0,258.40038779049394,6.0
19.0,258.40038779049394,6.0
20.0,258.40038779049394,6.0
21.0,258.40038779049394,6.0
22.0,258.40038779049394,6.0
23.0,258.40038779049394,6.0
24.0,258.40038779049394,6.0
25.0,258.40038779049394,6.0
26.0,273.13432208044395,6.0
27.0,273.13432208044395,6.0
28.0,273.13432208044395,6.0
29.0,273.13432208044395,6.0
30.0,273.13432208044395,6.0
31.0,273.13432208044395,6.0
32.0,273.13432208044395,6.0
33.0,273.13432208044395,6.0
34.0,273.13432208044395,6.0
35.0,273.13432208044395,6.0
36.0,273.13432208044395,6.0
37.0,273.13432208044395,6.0
38.0,273.13432208044395,6.0
39.0,273.13432208044395,6.0
40.0,273.13432208044395,6.0
41.0,273.13432208044395,6.0
42.0,273.13432208044395,6.0
43.0,273.13432208044395,6.0
44.0,273.13432208044395,6.0
45.0,273.13432208044395,6.0
46.0,273.13432208044395,6.0
47.0,273.13432208044395,6.0
48.0,273.13432208044395,6.0
49.0,273.13432208044395,6.0
50.0,273.13432208044395,6.0
1.0,273.13432208044395,7.0
2.0,273.13432208044395,7.0
3.0,273.13432208044395,7.0
4.0,273.13432208044395,7.0
5.0,273.13432208044395,7.0
6.0,273.13432208044395,7.0
7.0,273.13432208044395,7.0
8.0,273.13432208044395,7.0
9.0,273.13432208044395,7.0
10.0,273.13432208044395,7.0
11.0,273.13432208044395,7.0
12.0,273.13432208044395,7.0
13.0,273.13432208044395,7.0
14.0,273.13432208044395,7.0
15.0,273.13432208044395,7.0
16.0,273.13432208044395,7.0
17.0,273.13432208044395,7.0
18.0,273.13432208044395,7.0
19.0,273.13432208044395,7.0
20.0,273.13432208044395,7.0
21.0,273.13432208044395,7.0
22.0,273.13432208044395,7.0
23.0,273.13432208044395,7.0
24.0,273.13432208044395,7.0
25.0,273.13432208044395,7.0
26.0,273.13432208044395,7.0
27.0,273.13432208044395,7.0
28.0,273.13432208044395,7.0
29.0,273.13432208044395,7.0
30.0,273.13432208044395,7.0
31.0,273.13432208044395,7.0
32.0,273.13432208044395,7.0
33.0,273.13432208044395,7.0
34.0,273.13432208044395,7.0
35.0,273.13432208044395,7.0
36.0,273.13432208044395,7.0
37.0,273.13432208044395,7.0
38.0,273.13432208044395,7.0
39.0,273.13432208044395,7.0
40.0,273.13432208044395,7.0
41.0,273.13432208044395,7.0
42.0,273.13432208044395,7.0
43.0,273.13432208044395,7.0
44.0,273.13432208044395,7.0
45.0,273.13432208044395,7.0
46.0,273.13432208044395,7.0
47.0,273.13432208044395,7.0
48.0,273.13432208044395,7.0
49.0,273.13432208044395,7.0
50.0,273.13432208044395,7.0
1.0,273.13432208044395,8.0
2.0,273.13432208044395,8.0
3.0,273.13432208044395,8.0
4.0,273.13432208044395,8.0
5.0,273.13432208044395,8.0
6.0,273.13432208044395,8.0
7.0,273.13432208044395,8.0
8.0,273.13432208044395,8.0
9.0,273.13432208044395,8.0
10.0,273.13432208044395,8.0
11.0,273.13432208044395,8.0
12.0,273.13432208044395,8.0
13.0,273.13432208044395,8.0
14.0,273.13432208044395,8.0
15.0,273.13432208044395,8.0
16.0,273.13432208044395,8.0
17.0,273.13432208044395,8.0
18.0,273.13432208044395,8.0
19.0,273.13432208044395,8.0
20.0,273.13432208044395,8.0
21.0,273.13432208044395,8.0
22.0,273.13432208044395,8.0
23.0,273.13432208044395,8.0
24.0,273.13432208044395,8.0
25.0,273.13432208044395,8.0
26.0,273.13432208044395,8.0
27.0,273.13432208044395,8.0
28.0,273.13432208044395,8.0
29.0,273.13432208044395,8.0
30.0,273.13432208044395,8.0
31.0,273.13432208044395,8.0
32.0,273.13432208044395,8.0
33.0,273.13432208044395,8.0
34.0,273.13432208044395,8.0
35.0,273.13432208044395,8.0
36.0,273.13432208044395,8.0
37.0,273.13432208044395,8.0
38.0,273.13432208044395,8.0
39.0,273.13432208044395,8.0
40.0,273.13432208044395,8.0
41.0,273.13432208044395,8.0
42.0,273.13432208044395,8.0
43.0,273.13432208044395,8.0
44.0,273.13432208044395,8.0
45.0,273.13432208044395,8.0
46.0,273.13432208044395,8.0
47.0,273.13432208044395,8.0
48.0,273.13432208044395,8.0
49.0,273.13432208044395,8.0
50.0,273.13432208044395,8.0
1.0,273.13432208044395,9.0
2.0,273.13432208044395,9.0
3.0,273.13432208044395,9.0
4.0,273.13432208044395,9.0
5.0,273.13432208044395,9.0
6.0,273.13432208044395,9.0
7.0,273.13432208044395,9.0
8.0,273.13432208044395,9.0
9.0,273.13432208044395,9.0
10.0,273.13432208044395,9.0
11.0,273.13432208044395,9.0
12.0,273.13432208044395,9.0
13.0,273.13432208044395,9.0
14.0,273.13432208044395,9.0
15.0,273.13432208044395,9.0
16.0,273.13432208044395,9.0
17.0,273.13432208044395,9.0
18.0,273.13432208044395,9.0
19.0,273.13432208044395,9.0
20.0,273.13432208044395,9.0
21.0,273.13432208044395,9.0
22.0,273.13432208044395,9.0
23.0,273.13432208044395,9.0
24.0,273.13432208044395,9.0
25.0,273.13432208044395,9.0
26.0,273.13432208044395,9.0
27.0,273.13432208044395,9.0
28.0,273.13432208044395,9.0
29.0,273.13432208044395,9.0
30.0,273.13432208044395,9.0
31.0,273.13432208044395,9.0
32.0,273.13432208044395,9.0
33.0,273.13432208044395,9.0
34.0,273.13432208044395,9.0
35.0,273.13432208044395,9.0
36.0,273.13432208044395,9.0
37.0,273.13432208044395,9.0
38.0,273.13432208044395,9.0
39.0,273.13432208044395,9.0
40.0,273.13432208044395,9.0
41.0,273.13432208044395,9.0
42.0,273.13432208044395,9.0
43.0,273.13432208044395,9.0
44.0,273.13432208044395,9.0
45.0,273.13432208044395,9.0
46.0,273.13432208044395,9.0
47.0,273.13432208044395,9.0
48.0,273.13432208044395,9.0
49.0,273.13432208044395,9.0
50.0,273.13432208044395,9.0
1.0,273.13432208044395,10.0
2.0,273.13432208044395,10.0
3.0,273.13432208044395,10.0
4.0,273.13432208044395,10.0
5.0,273.13432208044395,10.0
6.0,273.13432208044395,10.0
7.0,273.13432208044395,10.0
8.0,273.13432208044395,10.0
9.0,273.13432208044395,10.0
10.0,273.13432208044395,10.0
11.0,273.13432208044395,10.0
12.0,273.13432208044395,10.0
13.0,273.13432208044395,10.0
14.0,273.13432208044395,10.0
15.0,273.13432208044395,10.0
16.0,273.13432208044395,10.0
17.0,273.13432208044395,10.0
18.0,273.13432208044395,10.0
19.0,273.13432208044395,10.0
20.0,273.13432208044395,10.0
21.0,273.13432208044395,10.0
22.0,273.13432208044395,10.0
23.0,273.13432208044395,10.0
24.0,273.13432208044395,10.0
25.0,273.13432208044395,10.0
26.0,273.13432208044395,10.0
27.0,273.13432208044395,10.0
28.0,273.13432208044395,10.0
29.0,273.13432208044395,10.0
30.0,273.13432208044395,10.0
31.0,273.13432208044395,10.0
32.0,273.13432208044395,10.0
33.0,273.13432208044395,10.0
34.0,273.13432208044395,10.0
35.0,273.13432208044395,10.0
36.0,273.13432208044395,10.0
37.0,273.13432208044395,10.0
38.0,273.13432208044395,10.0
39.0,273.13432208044395,10.0
40.0,273.13432208044395,10.0
41.0,273.13432208044395,10.0
42.0,273.13432208044395,10.0
43.0,273.13432208044395,10.0
44.0,273.13432208044395,10.0
45.0,273.13432208044395,10.0
46.0,273.13432208044395,10.0
47.0,273.13432208044395,10.0
48.0,273.13432208044395,10.0
49.0,273.13432208044395,10.0
50.0,273.13432208044395,10.0
1.0,273.13432208044395,11.0
2.0,273.13432208044395,11.0
3.0,273.13432208044395,11.0
4.0,273.13432208044395,11.0
5.0,273.13432208044395,11.0
6.0,273.13432208044395,11.0
7.0,273.13432208044395,11.0
8.0,273.13432208044395,11.0
9.0,273.13432208044395,11.0
10.0,273.13432208044395,11.0
11.0,273.13432208044395,11.0
12.0,273.13432208044395,11.0
13.0,273.13432208044395,11.0
14.0,273.13432208044395,11.0
15.0,273.13432208044395,11.0
16.0,273.13432208044395,11.0
17.0,273.13432208044395,11.0
18.0,273.13432208044395,11.0
19.0,273.13432208044395,11.0
20.0,273.13432208044395,11.0
21.0,273.13432208044395,11.0
22.0,273.13432208044395,11.0
23.0,273.13432208044395,11.0
24.0,273.13432208044395,11.0
25.0,273.13432208044395,11.0
26.0,273.13432208044395,11.0
27.0,273.13432208044395,11.0
28.0,273.13432208044395,11.0
29.0,273.13432208044395,11.0
30.0,273.13432208044395,11.0
31.0,273.13432208044395,11.0
32.0,273.13432208044395,11.0
33.0,273.13432208044395,11.0
34.0,273.13432208044395,11.0
35.0,273.13432208044395,11.0
36.0,273.13432208044395,11.0
37.0,273.13432208044395,11.0
38.0,273.13432208044395,11.0
39.0,273.13432208044395,11.0
40.0,273.13432208044395,11.0
41.0,273.13432208044395,11.0
42.0,273.13432208044395,11.0
43.0,273.13432208044395,11.0
44.0,273.13432208044395,11.0
45.0,273.13432208044395,11.0
46.0,273.13432208044395,11.0
47.0,273.13432208044395,11.0
48.0,273.13432208044395,11.0
49.0,273.13432208044395,11.0
50.0,273.13432208044395,11.0
1.0,273.13432208044395,12.0
2.0,273.13432208044395,12.0
3.0,273.13432208044395,12.0
4.0,273.13432208044395,12.0
5.0,273.13432208044395,12.0
6.0,273.13432208044395,12.0
7.0,273.13432208044395,12.0
8.0,273.13432208044395,12.0
9.0,273.13432208044395,12.0
10.0,273.13432208044395,12.0
11.0,273.13432208044395,12.0
12.0,273.13432208044395,12.0
13.0,273.13432208044395,12.0
14.0,273.13432208044395,12.0
15.0,273.13432208044395,12.0
16.0,273.13432208044395,12.0
17.0,273.13432208044395,12.0
18.0,273.13432208044395,12.0
19.0,273.13432208044395,12.0
20.0,273.13432208044395,12.0
21.0,273.13432208044395,12.0
22.0,273.13432208044395,12.0
23.0,273.13432208044395,12.0
24.0,273.13432208044395,12.0
25.0,273.13432208044395,12.0
26.0,273.13432208044395,12.0
27.0,273.13432208044395,12.0
28.0,273.13432208044395,12.0
29.0,273.13432208044395,12.0
30.0,273.13432208044395,12.0
31.0,273.13432208044395,12.0
32.0,273.13432208044395,12.0
33.0,273.13432208044395,12.0
34.0,273.13432208044395,12.0
35.0,273.13432208044395,12.0
36.0,273.13432208044395,12.0
37.0,273.13432208044395,12.0
38.0,273.13432208044395,12.0
39.0,273.13432208044395,12.0
40.0,273.13432208044395,12.0
41.0,273.13432208044395,12.0
42.0,273.13432208044395,12.0
43.0,273.13432208044395,12.0
44.0,273.13432208044395,12.0
45.0,273.13432208044395,12.0
46.0,273.13432208044395,12.0
47.0,273.13432208044395,12.0
48.0,273.13432208044395,12.0
49.0,273.13432208044395,12.0
50.0,273.13432208044395,12.0
1.0,273.13432208044395,13.0
2.0,273.13432208044395,13.0
3.0,273.13432208044395,13.0
4.0,273.13432208044395,13.0
5.0,273.13432208044395,13.0
6.0,273.13432208044395,13.0
7.0,273.13432208044395,13.0
8.0,273.13432208044395,13.0
9.0,273.13432208044395,13.0
10.0,273.13432208044395,13.0
11.0,273.13432208044395,13.0
12.0,273.13432208044395,13.0
13.0,273.13432208044395,13.0
14.0,273.13432208044395,13.0
15.0,273.13432208044395,13.0
16.0,273.13432208044395,13.0
17.0,273.13432208044395,13.0
18.0,273.13432208044395,13.0
19.0,273.13432208044395,13.0
20.0,273.13432208044395,13.0
21.0,273.13432208044395,13.0
22.0,273.13432208044395,13.0
23.0,273.13432208044395,13.0
24.0,273.13432208044395,13.0
25.0,273.13432208044395,13.0
26.0,273.13432208044395,13.0
27.0,273.13432208044395,13.0
28.0,273.13432208044395,13.0
29.0,273.13432208044395,13.0
30.0,273.13432208044395,13.0
31.0,273.13432208044395,13.0
32.0,273.13432208044395,13.0
33.0,273.13432208044395,13.0
34.0,273.13432208044395,13.0
35.0,273.13432208044395,13.0
36.0,273.13432208044395,13.0
37.0,273.13432208044395,13.0
38.0,273.13432208044395,13.0
39.0,273.13432208044395,13.0
40.0,273.13432208044395,13.0
41.0,273.13432208044395,13.0
42.0,273.13432208044395,13.0
43.0,273.13432208044395,13.0
44.0,273.13432208044395,13.0
45.0,273.13432208044395,13.0
46.0,273.13432208044395,13.0
47.0,273.13432208044395,13.0
48.0,273.13432208044395,13.0
49.0,273.13432208044395,13.0
50.0,273.13432208044395,13.0
1.0,273.13432208044395,14.0
2.0,273.13432208044395,14.0
3.0,273.13432208044395,14.0
4.0,273.13432208044395,14.0
5.0,273.13432208044395,14.0
6.0,273.13432208044395,14.0
7.0,273.13432208044395,14.0
8.0,273.13432208044395,14.0
9.0,273.13432208044395,14.0
10.0,273.13432208044395,14.0
11.0,273.13432208044395,14.0
12.0,273.13432208044395,14.0
13.0,273.13432208044395,14.0
14.0,273.13432208044395,14.0
15.0,273.13432208044395,14.0
16.0,273.13432208044395,14.0
17.0,273.13432208044395,14.0
18.0,273.13432208044395,14.0
19.0,273.13432208044395,14.0
20.0,273.13432208044395,14.0
21.0,273.13432208044395,14.0
22.0,273.13432208044395,14.0
23.0,273.13432208044395,14.0
24.0,273.13432208044395,14.0
25.0,273.13432208044395,14.0
26.0,273.13432208044395,14.0
27.0,273.13432208044395,14.0
28.0,273.13432208044395,14.0
29.0,273.13432208044395,14.0
30.0,273.13432208044395,14.0
31.0,273.13432208044395,14.0
32.0,273.13432208044395,14.0
33.0,273.13432208044395,14.0
34.0,273.13432208044395,14.0
35.0,273.13432208044395,14.0
36.0,273.13432208044395,14.0
37.0,273.13432208044395,14.0
38.0,273.13432208044395,14.0
39.0,273.13432208044395,14.0
40.0,273.13432208044395,14.0
41.0,273.13432208044395,14.0
42.0,273.13432208044395,14.0
43.0,273.13432208044395,14.0
44.0,273.13432208044395,14.0
45.0,273.13432208044395,14.0
46.0,273.13432208044395,14.0
47.0,273.13432208044395,14.0
48.0,273.13432208044395,14.0
49.0,273.13432208044395,14.0
50.0,273.13432208044395,14.0
1.0,277.99632404649157,15.0
2.0,277.99632404649157,15.0
3.0,277.99632404649157,15.0
4.0,277.99632404649157,15.0
5.0,277.99632404649157,15.0
6.0,277.99632404649157,15.0
7.0,277.99632404649157,15.0
8.0,277.99632404649157,15.0
9.0,277.99632404649157,15.0
10.0,277.99632404649157,15.0
11.0,277.99632404649157,15.0
12.0,277.99632404649157,15.0
13.0,277.99632404649157,15.0
14.0,277.99632404649157,15.0
15.0,277.99632404649157,15.0
16.0,277.99632404649157,15.0
17.0,277.99632404649157,15.0
18.0,277.99632404649157,15.0
19.0,277.99632404649157,15.0
20.0,277.99632404649157,15.0
21.0,300.64241971035796,15.0
22.0,300.64241971035796,15.0
23.0,300.64241971035796,15.0
24.0,300.64241971035796,15.0
25.0,300.64241971035796,15.0
26.0,300.64241971035796,15.0
27.0,300.64241971035796,15.0
28.0,300.64241971035796,15.0
29.0,300.64241971035796,15.0
30.0,300.64241971035796,15.0
31.0,300.64241971035796,15.0
32.0,300.64241971035796,15.0
33.0,300.64241971035796,15.0
34.0,300.64241971035796,15.0
35.0,300.64241971035796,15.0
36.0,300.64241971035796,15.0
37.0,300.64241971035796,15.0
38.0,300.64241971035796,15.0
39.0,300.64241971035796,15.0
40.0,300.64241971035796,15.0
41.0,300.64241971035796,15.0
42.0,300.64241971035796,15.0
43.0,300.64241971035796,15.0
44.0,300.64241971035796,15.0
45.0,300.64241971035796,15.0
46.0,300.64241971035796,15.0
47.0,300.64241971035796,15.0
48.0,300.64241971035796,15.0
49.0,300.64241971035796,15.0
50.0,300.64241971035796,15.0
1.0,300.64241971035796,16.0
2.0,300.64241971035796,16.0
3.0,300.64241971035796,16.0
4.0,300.64241971035796,16.0
5.0,300.64241971035796,16.0
6.0,300.64241971035796,16.0
7.0,300.64241971035796,16.0
8.0,300.64241971035796,16.0
9.0,300.64241971035796,16.0
10.0,300.64241971035796,16.0
11.0,300.64241971035796,16.0
12.0,300.64241971035796,16.0
13.0,300.64241971035796,16.0
14.0,300.64241971035796,16.0
15.0,300.64241971035796,16.0
16.0,300.64241971035796,16.0
17.0,300.64241971035796,16.0
18.0,300.64241971035796,16.0
19.0,300.64241971035796,16.0
20.0,300.64241971035796,16.0
21.0,300.64241971035796,16.0
22.0,300.64241971035796,16.0
23.0,300.64241971035796,16.0
24.0,300.64241971035796,16.0
25.0,300.64241971035796,16.0
26.0,300.64241971035796,16.0
27.0,300.64241971035796,16.0
28.0,300.64241971035796,16.0
29.0,300.64241971035796,16.0
30.0,300.64241971035796,16.0
31.0,300.64241971035796,16.0
32.0,300.64241971035796,16.0
33.0,300.64241971035796,16.0
34.0,300.64241971035796,16.0
35.0,300.64241971035796,16.0
36.0,300.64241971035796,16.0
37.0,300.64241971035796,16.0
38.0,300.64241971035796,16.0
39.0,300.64241971035796,16.0
40.0,300.64241971035796,16.0
41.0,300.64241971035796,16.0
42.0,300.64241971035796,16.0
43.0,300.64241971035796,16.0
44.0,300.64241971035796,16.0
45.0,300.64241971035796,16.0
46.0,300.64241971035796,16.0
47.0,300.64241971035796,16.0
48.0,300.64241971035796,16.0
49.0,300.64241971035796,16.0
50.0,300.64241971035796,16.0
1.0,300.64241971035796,17.0
2.0,300.64241971035796,17.0
3.0,300.64241971035796,17.0
4.0,300.64241971035796,17.0
5.0,300.64241971035796,17.0
6.0,306.016679424193,17.0
7.0,306.016679424193,17.0
8.0,306.016679424193,17.0
9.0,306.016679424193,17.0
10.0,306.016679424193,17.0
11.0,306.016679424193,17.0
12.0,306.016679424193,17.0
13.0,306.016679424193,17.0
14.0,306.016679424193,17.0
15.0,306.016679424193,17.0
16.0,306.016679424193,17.0
17.0,306.016679424193,17.0
18.0,306.016679424193,17.0
19.0,306.016679424193,17.0
20.0,306.016679424193,17.0
21.0,306.016679424193,17.0
22.0,306.016679424193,17.0
23.0,306.016679424193,17.0
24.0,306.016679424193,17.0
